Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1933/05/16,1933,05,16,CIN193305160,Boston Braves,Cincinnati Reds,Crosley Field,Ernie Quigley,George Barr,(none),(none),,,Ernie Quigley;George Barr,,
1933/05/17,1933,05,17,CIN193305170,Boston Braves,Cincinnati Reds,Crosley Field,George Barr,Ernie Quigley,(none),(none),,,George Barr;Ernie Quigley,,
1933/05/18,1933,05,18,CIN193305180,Boston Braves,Cincinnati Reds,Crosley Field,Ernie Quigley,George Barr,(none),(none),,,Ernie Quigley;George Barr,,
1933/05/19,1933,05,19,CIN193305190,Philadelphia Phillies,Cincinnati Reds,Crosley Field,George Barr,Ernie Quigley,(none),(none),,,George Barr;Ernie Quigley,,
1933/05/20,1933,05,20,CIN193305200,Philadelphia Phillies,Cincinnati Reds,Crosley Field,Ernie Quigley,George Barr,(none),(none),,,Ernie Quigley;George Barr,,
1933/05/21,1933,05,21,CIN193305211,Philadelphia Phillies,Cincinnati Reds,Crosley Field,George Barr,Ernie Quigley,(none),Cy Pfirman,,,George Barr;Ernie Quigley;Cy Pfirman,,
1933/05/21,1933,05,21,CIN193305212,Philadelphia Phillies,Cincinnati Reds,Crosley Field,Ernie Quigley,Cy Pfirman,(none),George Barr,,,Ernie Quigley;Cy Pfirman;George Barr,,
1933/05/22,1933,05,22,CIN193305220,New York Giants,Cincinnati Reds,Crosley Field,Dolly Stark,Cy Rigler,(none),(none),,,Dolly Stark;Cy Rigler,,
1933/05/23,1933,05,23,CIN193305230,New York Giants,Cincinnati Reds,Crosley Field,Cy Rigler,Dolly Stark,(none),(none),,,Cy Rigler;Dolly Stark,,
1933/05/24,1933,05,24,CIN193305240,New York Giants,Cincinnati Reds,Crosley Field,Dolly Stark,Cy Rigler,(none),(none),,,Dolly Stark;Cy Rigler,,
1933/05/25,1933,05,25,CIN193305250,Brooklyn Dodgers,Cincinnati Reds,Crosley Field,Ted McGrew,Charlie Moran,(none),Cy Pfirman,,,Ted McGrew;Charlie Moran;Cy Pfirman,,
1933/05/26,1933,05,26,CIN193305260,Brooklyn Dodgers,Cincinnati Reds,Crosley Field,Cy Pfirman,Ted McGrew,(none),(none),,,Cy Pfirman;Ted McGrew,,
1933/05/27,1933,05,27,CIN193305270,Brooklyn Dodgers,Cincinnati Reds,Crosley Field,Ted McGrew,Cy Pfirman,(none),(none),,,Ted McGrew;Cy Pfirman,,
1933/05/28,1933,05,28,CIN193305281,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Cy Pfirman,Ted McGrew,(none),(none),,,Cy Pfirman;Ted McGrew,,
1933/05/28,1933,05,28,CIN193305282,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Ted McGrew,Cy Pfirman,(none),(none),,,Ted McGrew;Cy Pfirman,,
1933/06/04,1933,06,04,CIN193306041,St. Louis Cardinals,Cincinnati Reds,Crosley Field,George Barr,Cy Pfirman,(none),(none),,,George Barr;Cy Pfirman,,
1933/06/04,1933,06,04,CIN193306042,St. Louis Cardinals,Cincinnati Reds,Crosley Field,Cy Pfirman,George Barr,(none),(none),,,Cy Pfirman;George Barr,,
1933/06/06,1933,06,06,CIN193306060,St. Louis Cardinals,Cincinnati Reds,Crosley Field,George Barr,Cy Pfirman,(none),(none),,,George Barr;Cy Pfirman,George Watkins ejected by Cy Pfirman;Jewel Ens ejected by George Barr,
1933/06/11,1933,06,11,CIN193306111,Chicago Cubs,Cincinnati Reds,Crosley Field,Dolly Stark,Bill Klem,(none),Cy Rigler,,,Dolly Stark;Bill Klem;Cy Rigler,,
1933/06/11,1933,06,11,CIN193306112,Chicago Cubs,Cincinnati Reds,Crosley Field,Cy Rigler,Bill Klem,(none),Dolly Stark,,,Cy Rigler;Bill Klem;Dolly Stark,,
1933/06/12,1933,06,12,CIN193306120,Chicago Cubs,Cincinnati Reds,Crosley Field,Dolly Stark,Bill Klem,(none),Cy Rigler,,,Dolly Stark;Bill Klem;Cy Rigler,,
1933/06/13,1933,06,13,CIN193306130,Chicago Cubs,Cincinnati Reds,Crosley Field,Cy Rigler,Bill Klem,(none),Dolly Stark,,,Cy Rigler;Bill Klem;Dolly Stark,,
1933/06/14,1933,06,14,CIN193306140,Chicago Cubs,Cincinnati Reds,Crosley Field,Dolly Stark,Bill Klem,(none),Cy Rigler,,,Dolly Stark;Bill Klem;Cy Rigler,,
1933/06/17,1933,06,17,CIN193306170,St. Louis Cardinals,Cincinnati Reds,Crosley Field,Cy Rigler,Bill Klem,(none),Dolly Stark,,,Cy Rigler;Bill Klem;Dolly Stark,,
1933/06/18,1933,06,18,CIN193306181,St. Louis Cardinals,Cincinnati Reds,Crosley Field,Dolly Stark,Bill Klem,(none),Cy Rigler,,,Dolly Stark;Bill Klem;Cy Rigler,,
1933/06/18,1933,06,18,CIN193306182,St. Louis Cardinals,Cincinnati Reds,Crosley Field,Cy Rigler,Bill Klem,(none),Dolly Stark,,,Cy Rigler;Bill Klem;Dolly Stark,,
1933/07/07,1933,07,07,CIN193307070,Boston Braves,Cincinnati Reds,Crosley Field,Bill Klem,Cy Pfirman,(none),(none),,,Bill Klem;Cy Pfirman,,
1933/07/08,1933,07,08,CIN193307080,Boston Braves,Cincinnati Reds,Crosley Field,Cy Pfirman,Bill Klem,(none),(none),,,Cy Pfirman;Bill Klem,,
1933/07/09,1933,07,09,CIN193307091,Boston Braves,Cincinnati Reds,Crosley Field,Bill Klem,Cy Pfirman,(none),(none),,,Bill Klem;Cy Pfirman,,
1933/07/09,1933,07,09,CIN193307092,Boston Braves,Cincinnati Reds,Crosley Field,Cy Pfirman,Bill Klem,(none),(none),,,Cy Pfirman;Bill Klem,,
1933/07/11,1933,07,11,CIN193307110,Philadelphia Phillies,Cincinnati Reds,Crosley Field,Beans Reardon,George Barr,(none),(none),,,Beans Reardon;George Barr,,
1933/07/12,1933,07,12,CIN193307120,Philadelphia Phillies,Cincinnati Reds,Crosley Field,George Barr,Beans Reardon,(none),(none),,,George Barr;Beans Reardon,,
1933/07/13,1933,07,13,CIN193307130,Philadelphia Phillies,Cincinnati Reds,Crosley Field,Beans Reardon,George Barr,(none),(none),,,Beans Reardon;George Barr,,
1933/07/14,1933,07,14,CIN193307140,Philadelphia Phillies,Cincinnati Reds,Crosley Field,George Barr,Beans Reardon,(none),(none),,,George Barr;Beans Reardon,,
1933/07/16,1933,07,16,CIN193307161,New York Giants,Cincinnati Reds,Crosley Field,Dolly Stark,Charlie Moran,(none),Cy Rigler,,,Dolly Stark;Charlie Moran;Cy Rigler,,
1933/07/16,1933,07,16,CIN193307162,New York Giants,Cincinnati Reds,Crosley Field,Charlie Moran,Cy Rigler,(none),Dolly Stark,,,Charlie Moran;Cy Rigler;Dolly Stark,,
1933/07/18,1933,07,18,CIN193307180,New York Giants,Cincinnati Reds,Crosley Field,Cy Rigler,Dolly Stark,(none),Charlie Moran,,,Cy Rigler;Dolly Stark;Charlie Moran,,
1933/07/19,1933,07,19,CIN193307190,Brooklyn Dodgers,Cincinnati Reds,Crosley Field,Ted McGrew,Ernie Quigley,(none),George Magerkurth,,,Ted McGrew;Ernie Quigley;George Magerkurth,,
1933/07/20,1933,07,20,CIN193307200,Brooklyn Dodgers,Cincinnati Reds,Crosley Field,Ernie Quigley,George Magerkurth,(none),Ted McGrew,,,Ernie Quigley;George Magerkurth;Ted McGrew,Casey Stengel ejected by Ernie Quigley,
1933/07/21,1933,07,21,CIN193307210,Brooklyn Dodgers,Cincinnati Reds,Crosley Field,George Magerkurth,Ted McGrew,(none),Ernie Quigley,,,George Magerkurth;Ted McGrew;Ernie Quigley,,
1933/07/22,1933,07,22,CIN193307220,Brooklyn Dodgers,Cincinnati Reds,Crosley Field,Ted McGrew,Ernie Quigley,(none),George Magerkurth,,,Ted McGrew;Ernie Quigley;George Magerkurth,,
1933/07/23,1933,07,23,CIN193307231,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Ernie Quigley,George Magerkurth,(none),Ted McGrew,,,Ernie Quigley;George Magerkurth;Ted McGrew,,
1933/07/23,1933,07,23,CIN193307232,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,George Magerkurth,Ted McGrew,(none),Ernie Quigley,,,George Magerkurth;Ted McGrew;Ernie Quigley,,
1933/07/30,1933,07,30,CIN193307301,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Ernie Quigley,Cy Pfirman,(none),Bill Klem,,,Ernie Quigley;Cy Pfirman;Bill Klem,,
1933/07/30,1933,07,30,CIN193307302,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Cy Pfirman,Bill Klem,(none),Ernie Quigley,,,Cy Pfirman;Bill Klem;Ernie Quigley,,
1933/08/05,1933,08,05,CIN193308051,St. Louis Cardinals,Cincinnati Reds,Crosley Field,Cy Pfirman,Ernie Quigley,(none),Bill Klem,,,Cy Pfirman;Ernie Quigley;Bill Klem,,
1933/08/05,1933,08,05,CIN193308052,St. Louis Cardinals,Cincinnati Reds,Crosley Field,Ernie Quigley,Bill Klem,(none),Cy Pfirman,,,Ernie Quigley;Bill Klem;Cy Pfirman,,
1933/08/06,1933,08,06,CIN193308061,St. Louis Cardinals,Cincinnati Reds,Crosley Field,Bill Klem,Cy Pfirman,(none),Ernie Quigley,,,Bill Klem;Cy Pfirman;Ernie Quigley,,
1933/08/06,1933,08,06,CIN193308062,St. Louis Cardinals,Cincinnati Reds,Crosley Field,Cy Pfirman,Ernie Quigley,(none),Bill Klem,,,Cy Pfirman;Ernie Quigley;Bill Klem,,
1933/09/01,1933,09,01,CIN193309010,Chicago Cubs,Cincinnati Reds,Crosley Field,Cy Rigler,George Barr,(none),Charlie Moran,,,Cy Rigler;George Barr;Charlie Moran,,
1933/09/02,1933,09,02,CIN193309020,Chicago Cubs,Cincinnati Reds,Crosley Field,George Barr,Charlie Moran,(none),Cy Rigler,,,George Barr;Charlie Moran;Cy Rigler,,
1933/09/03,1933,09,03,CIN193309030,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Ernie Quigley,Beans Reardon,(none),(none),,,Ernie Quigley;Beans Reardon,,
1933/09/06,1933,09,06,CIN193309061,Brooklyn Dodgers,Cincinnati Reds,Crosley Field,Charlie Moran,Jack Powell,(none),(none),,,Charlie Moran;Jack Powell,,
1933/09/06,1933,09,06,CIN193309062,Brooklyn Dodgers,Cincinnati Reds,Crosley Field,Jack Powell,Charlie Moran,(none),(none),,,Jack Powell;Charlie Moran,,
1933/09/07,1933,09,07,CIN193309070,Brooklyn Dodgers,Cincinnati Reds,Crosley Field,Charlie Moran,Jack Powell,(none),(none),,,Charlie Moran;Jack Powell,,
1933/09/08,1933,09,08,CIN193309080,Brooklyn Dodgers,Cincinnati Reds,Crosley Field,Jack Powell,Charlie Moran,(none),(none),,,Jack Powell;Charlie Moran,,
1933/09/09,1933,09,09,CIN193309090,New York Giants,Cincinnati Reds,Crosley Field,Ernie Quigley,Beans Reardon,(none),Ted McGrew,,,Ernie Quigley;Beans Reardon;Ted McGrew,,
1933/09/10,1933,09,10,CIN193309101,New York Giants,Cincinnati Reds,Crosley Field,Beans Reardon,Ted McGrew,(none),Ernie Quigley,,,Beans Reardon;Ted McGrew;Ernie Quigley,,
1933/09/10,1933,09,10,CIN193309102,New York Giants,Cincinnati Reds,Crosley Field,Ted McGrew,Ernie Quigley,(none),Beans Reardon,,,Ted McGrew;Ernie Quigley;Beans Reardon,,
1933/09/11,1933,09,11,CIN193309110,New York Giants,Cincinnati Reds,Crosley Field,Ernie Quigley,Beans Reardon,(none),Ted McGrew,,,Ernie Quigley;Beans Reardon;Ted McGrew,,
1933/09/14,1933,09,14,CIN193309140,Philadelphia Phillies,Cincinnati Reds,Crosley Field,George Barr,Bill Klem,(none),(none),,,George Barr;Bill Klem,,
1933/09/15,1933,09,15,CIN193309151,Philadelphia Phillies,Cincinnati Reds,Crosley Field,Bill Klem,George Barr,(none),(none),,,Bill Klem;George Barr,,
1933/09/15,1933,09,15,CIN193309152,Philadelphia Phillies,Cincinnati Reds,Crosley Field,George Barr,Bill Klem,(none),(none),,,George Barr;Bill Klem,,
1933/09/16,1933,09,16,CIN193309161,Philadelphia Phillies,Cincinnati Reds,Crosley Field,George Barr,Bill Klem,(none),(none),,,George Barr;Bill Klem,,
1933/09/16,1933,09,16,CIN193309162,Philadelphia Phillies,Cincinnati Reds,Crosley Field,George Barr,Bill Klem,(none),(none),,,George Barr;Bill Klem,,
1933/09/17,1933,09,17,CIN193309171,Boston Braves,Cincinnati Reds,Crosley Field,George Barr,Cy Pfirman,(none),Dolly Stark,,,George Barr;Cy Pfirman;Dolly Stark,,
1933/09/17,1933,09,17,CIN193309172,Boston Braves,Cincinnati Reds,Crosley Field,Cy Pfirman,Dolly Stark,(none),George Barr,,,Cy Pfirman;Dolly Stark;George Barr,,
1933/09/18,1933,09,18,CIN193309180,Boston Braves,Cincinnati Reds,Crosley Field,George Barr,Cy Pfirman,(none),(none),,,George Barr;Cy Pfirman,,
1933/09/19,1933,09,19,CIN193309190,Boston Braves,Cincinnati Reds,Crosley Field,Cy Pfirman,George Barr,(none),(none),,,Cy Pfirman;George Barr,,
1933/10/01,1933,10,01,CIN193310011,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,Cy Rigler,George Magerkurth,(none),Ted McGrew,,,Cy Rigler;George Magerkurth;Ted McGrew,,
1933/10/01,1933,10,01,CIN193310012,Pittsburgh Pirates,Cincinnati Reds,Crosley Field,George Magerkurth,Ted McGrew,(none),Cy Rigler,,,George Magerkurth;Ted McGrew;Cy Rigler,,
1933/04/20,1933,04,20,CLE193304200,Detroit Tigers,Cleveland Guardians,Cleveland Stadium,Red Ormsby,Bill McGowan,(none),Bill Summers,,,Red Ormsby;Bill McGowan;Bill Summers,,
1933/04/21,1933,04,21,CLE193304210,Detroit Tigers,Cleveland Guardians,Cleveland Stadium,Bill Summers,Bill McGowan,(none),Red Ormsby,,,Bill Summers;Bill McGowan;Red Ormsby,,
1933/04/25,1933,04,25,CLE193304250,St.Louis Browns,Cleveland Guardians,Cleveland Stadium,Bill McGowan,Red Ormsby,(none),Bill Summers,,,Bill McGowan;Red Ormsby;Bill Summers,,
1933/04/26,1933,04,26,CLE193304260,St.Louis Browns,Cleveland Guardians,Cleveland Stadium,Red Ormsby,Bill Summers,(none),Bill McGowan,,,Red Ormsby;Bill Summers;Bill McGowan,,
1933/04/27,1933,04,27,CLE193304270,St.Louis Browns,Cleveland Guardians,Cleveland Stadium,Bill Summers,Bill McGowan,(none),Red Ormsby,,,Bill Summers;Bill McGowan;Red Ormsby,Jack Burns ejected by Bill McGowan,
1933/04/28,1933,04,28,CLE193304280,Chicago White Sox,Cleveland Guardians,Cleveland Stadium,Bill McGowan,Red Ormsby,(none),Bill Summers,,,Bill McGowan;Red Ormsby;Bill Summers,,
1933/04/29,1933,04,29,CLE193304290,Chicago White Sox,Cleveland Guardians,Cleveland Stadium,Red Ormsby,Bill Summers,(none),Bill McGowan,,,Red Ormsby;Bill Summers;Bill McGowan,,
1933/04/30,1933,04,30,CLE193304300,Chicago White Sox,Cleveland Guardians,Cleveland Stadium,Bill Summers,Red Ormsby,(none),Bill McGowan,,,Bill Summers;Red Ormsby;Bill McGowan,,
1933/05/01,1933,05,01,CLE193305010,Chicago White Sox,Cleveland Guardians,Cleveland Stadium,Bill McGowan,Red Ormsby,(none),Bill Summers,,,Bill McGowan;Red Ormsby;Bill Summers,,
1933/05/04,1933,05,04,CLE193305040,Washington Senators,Cleveland Guardians,Cleveland Stadium,Roy Van Graflan,Brick Owens,(none),(none),,,Roy Van Graflan;Brick Owens,,
1933/05/06,1933,05,06,CLE193305060,New York Yankees,Cleveland Guardians,Cleveland Stadium,Brick Owens,Roy Van Graflan,(none),(none),,,Brick Owens;Roy Van Graflan,,
1933/05/07,1933,05,07,CLE193305071,New York Yankees,Cleveland Guardians,Cleveland Stadium,Roy Van Graflan,Brick Owens,(none),(none),,,Roy Van Graflan;Brick Owens,,
1933/05/07,1933,05,07,CLE193305072,New York Yankees,Cleveland Guardians,Cleveland Stadium,Brick Owens,Roy Van Graflan,(none),(none),,,Brick Owens;Roy Van Graflan,,
1933/05/10,1933,05,10,CLE193305100,Boston Red Sox,Cleveland Guardians,Cleveland Stadium,George Moriarty,Harry Geisel,(none),(none),,,George Moriarty;Harry Geisel,,
1933/05/11,1933,05,11,CLE193305110,Boston Red Sox,Cleveland Guardians,Cleveland Stadium,Harry Geisel,George Moriarty,(none),(none),,,Harry Geisel;George Moriarty,,
1933/05/12,1933,05,12,CLE193305120,Philadelphia Athletics,Cleveland Guardians,Cleveland Stadium,George Moriarty,Harry Geisel,(none),(none),,,George Moriarty;Harry Geisel,,
1933/05/14,1933,05,14,CLE193305141,Philadelphia Athletics,Cleveland Guardians,Cleveland Stadium,Harry Geisel,George Moriarty,(none),(none),,,Harry Geisel;George Moriarty,,
1933/05/14,1933,05,14,CLE193305142,Philadelphia Athletics,Cleveland Guardians,Cleveland Stadium,George Moriarty,Harry Geisel,(none),(none),,,George Moriarty;Harry Geisel,,
1933/06/04,1933,06,04,CLE193306041,Detroit Tigers,Cleveland Guardians,Cleveland Stadium,Red Ormsby,Lou Kolls,(none),Bill Dinneen,,,Red Ormsby;Lou Kolls;Bill Dinneen,,
1933/06/04,1933,06,04,CLE193306042,Detroit Tigers,Cleveland Guardians,Cleveland Stadium,Lou Kolls,Bill Dinneen,(none),Red Ormsby,,,Lou Kolls;Bill Dinneen;Red Ormsby,,
1933/06/05,1933,06,05,CLE193306050,Detroit Tigers,Cleveland Guardians,Cleveland Stadium,Bill Dinneen,Red Ormsby,(none),Lou Kolls,,,Bill Dinneen;Red Ormsby;Lou Kolls,,
1933/06/06,1933,06,06,CLE193306060,Detroit Tigers,Cleveland Guardians,Cleveland Stadium,Red Ormsby,Lou Kolls,(none),Bill Dinneen,,,Red Ormsby;Lou Kolls;Bill Dinneen,,
1933/06/07,1933,06,07,CLE193306070,Detroit Tigers,Cleveland Guardians,Cleveland Stadium,Lou Kolls,Brick Owens,(none),Red Ormsby,,,Lou Kolls;Brick Owens;Red Ormsby,,
1933/06/08,1933,06,08,CLE193306080,St.Louis Browns,Cleveland Guardians,Cleveland Stadium,Brick Owens,Red Ormsby,(none),Lou Kolls,,,Brick Owens;Red Ormsby;Lou Kolls,,
1933/06/10,1933,06,10,CLE193306100,St.Louis Browns,Cleveland Guardians,Cleveland Stadium,Red Ormsby,Brick Owens,(none),(none),,,Red Ormsby;Brick Owens,,
1933/06/11,1933,06,11,CLE193306110,St.Louis Browns,Cleveland Guardians,Cleveland Stadium,Brick Owens,Lou Kolls,(none),Red Ormsby,,,Brick Owens;Lou Kolls;Red Ormsby,,
1933/06/17,1933,06,17,CLE193306170,Detroit Tigers,Cleveland Guardians,Cleveland Stadium,Harry Geisel,George Moriarty,(none),(none),,,Harry Geisel;George Moriarty,,
1933/06/18,1933,06,18,CLE193306181,Boston Red Sox,Cleveland Guardians,Cleveland Stadium,Roy Van Graflan,Bill Summers,(none),(none),,,Roy Van Graflan;Bill Summers,,
1933/06/18,1933,06,18,CLE193306182,Boston Red Sox,Cleveland Guardians,Cleveland Stadium,Bill Summers,Roy Van Graflan,(none),(none),,,Bill Summers;Roy Van Graflan,,
1933/06/19,1933,06,19,CLE193306190,Boston Red Sox,Cleveland Guardians,Cleveland Stadium,Roy Van Graflan,Bill Summers,(none),(none),,,Roy Van Graflan;Bill Summers,,
1933/06/20,1933,06,20,CLE193306200,Boston Red Sox,Cleveland Guardians,Cleveland Stadium,Bill Summers,Roy Van Graflan,(none),(none),,,Bill Summers;Roy Van Graflan,,
1933/06/21,1933,06,21,CLE193306210,Philadelphia Athletics,Cleveland Guardians,Cleveland Stadium,Roy Van Graflan,Bill Summers,(none),(none),,,Roy Van Graflan;Bill Summers,,
1933/06/22,1933,06,22,CLE193306220,Philadelphia Athletics,Cleveland Guardians,Cleveland Stadium,Bill Summers,Roy Van Graflan,(none),(none),,,Bill Summers;Roy Van Graflan,,
1933/06/23,1933,06,23,CLE193306230,Philadelphia Athletics,Cleveland Guardians,Cleveland Stadium,Roy Van Graflan,Bill Summers,(none),(none),,,Roy Van Graflan;Bill Summers,,
1933/06/24,1933,06,24,CLE193306240,Philadelphia Athletics,Cleveland Guardians,Cleveland Stadium,Bill Summers,Roy Van Graflan,(none),(none),,,Bill Summers;Roy Van Graflan,,
1933/06/25,1933,06,25,CLE193306251,Washington Senators,Cleveland Guardians,Cleveland Stadium,Harry Geisel,George Moriarty,(none),(none),,,Harry Geisel;George Moriarty,,
1933/06/25,1933,06,25,CLE193306252,Washington Senators,Cleveland Guardians,Cleveland Stadium,Harry Geisel,George Moriarty,(none),(none),,,Harry Geisel;George Moriarty,,
1933/06/26,1933,06,26,CLE193306260,Washington Senators,Cleveland Guardians,Cleveland Stadium,Harry Geisel,George Moriarty,(none),(none),,,Harry Geisel;George Moriarty,,
1933/06/27,1933,06,27,CLE193306270,Washington Senators,Cleveland Guardians,Cleveland Stadium,George Moriarty,Harry Geisel,(none),(none),,,George Moriarty;Harry Geisel,,
1933/06/28,1933,06,28,CLE193306280,Washington Senators,Cleveland Guardians,Cleveland Stadium,Harry Geisel,George Moriarty,(none),(none),,,Harry Geisel;George Moriarty,,
1933/06/29,1933,06,29,CLE193306290,New York Yankees,Cleveland Guardians,Cleveland Stadium,George Moriarty,Harry Geisel,(none),(none),,,George Moriarty;Harry Geisel,,
1933/06/30,1933,06,30,CLE193306300,New York Yankees,Cleveland Guardians,Cleveland Stadium,Harry Geisel,George Moriarty,(none),(none),,,Harry Geisel;George Moriarty,,
1933/07/01,1933,07,01,CLE193307010,New York Yankees,Cleveland Guardians,Cleveland Stadium,George Moriarty,Harry Geisel,(none),(none),,,George Moriarty;Harry Geisel,Johnny Allen ejected by George Moriarty,
1933/07/02,1933,07,02,CLE193307020,New York Yankees,Cleveland Guardians,Cleveland Stadium,Harry Geisel,George Moriarty,(none),(none),,,Harry Geisel;George Moriarty,,
1933/07/03,1933,07,03,CLE193307030,Chicago White Sox,Cleveland Guardians,Cleveland Stadium,Brick Owens,Roy Van Graflan,(none),George Hildebrand,,,Brick Owens;Roy Van Graflan;George Hildebrand,,
1933/07/04,1933,07,04,CLE193307041,Chicago White Sox,Cleveland Guardians,Cleveland Stadium,Roy Van Graflan,George Hildebrand,(none),Brick Owens,,,Roy Van Graflan;George Hildebrand;Brick Owens,,
1933/07/04,1933,07,04,CLE193307042,Chicago White Sox,Cleveland Guardians,Cleveland Stadium,Brick Owens,George Hildebrand,(none),Roy Van Graflan,,,Brick Owens;George Hildebrand;Roy Van Graflan,,
1933/07/05,1933,07,05,CLE193307050,Chicago White Sox,Cleveland Guardians,Cleveland Stadium,Roy Van Graflan,George Hildebrand,(none),Brick Owens,,,Roy Van Graflan;George Hildebrand;Brick Owens,,
1933/07/28,1933,07,28,CLE193307280,Detroit Tigers,Cleveland Guardians,Cleveland Stadium,Lou Kolls,Bill Dinneen,(none),George Hildebrand,,,Lou Kolls;Bill Dinneen;George Hildebrand,,
1933/07/29,1933,07,29,CLE193307290,Detroit Tigers,Cleveland Guardians,Cleveland Stadium,Bill Dinneen,George Hildebrand,(none),Lou Kolls,,,Bill Dinneen;George Hildebrand;Lou Kolls,,
1933/07/30,1933,07,30,CLE193307300,Detroit Tigers,Cleveland Guardians,Cleveland Stadium,Lou Kolls,George Hildebrand,(none),Bill Dinneen,,,Lou Kolls;George Hildebrand;Bill Dinneen,Ray Hayworth ejected by Lou Kolls,
1933/08/12,1933,08,12,CLE193308120,St.Louis Browns,Cleveland Guardians,Cleveland Stadium,Brick Owens,Roy Van Graflan,(none),(none),,,Brick Owens;Roy Van Graflan,,
1933/08/13,1933,08,13,CLE193308131,St.Louis Browns,Cleveland Guardians,Cleveland Stadium,Roy Van Graflan,Brick Owens,(none),(none),,,Roy Van Graflan;Brick Owens,,
1933/08/13,1933,08,13,CLE193308132,St.Louis Browns,Cleveland Guardians,Cleveland Stadium,Brick Owens,Roy Van Graflan,(none),(none),,,Brick Owens;Roy Van Graflan,,
1933/08/14,1933,08,14,CLE193308140,Philadelphia Athletics,Cleveland Guardians,Cleveland Stadium,Brick Owens,Red Ormsby,(none),(none),,,Brick Owens;Red Ormsby,,
1933/08/15,1933,08,15,CLE193308150,Philadelphia Athletics,Cleveland Guardians,Cleveland Stadium,Red Ormsby,Brick Owens,(none),(none),,,Red Ormsby;Brick Owens,,
1933/08/16,1933,08,16,CLE193308160,Philadelphia Athletics,Cleveland Guardians,Cleveland Stadium,Brick Owens,Red Ormsby,(none),(none),,,Brick Owens;Red Ormsby,,
1933/08/17,1933,08,17,CLE193308170,Philadelphia Athletics,Cleveland Guardians,Cleveland Stadium,Red Ormsby,Brick Owens,(none),(none),,,Red Ormsby;Brick Owens,,
