Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1960/07/26,1960,07,26,BOS196007260,Chicago White Sox,Boston Red Sox,Fenway Park,Red Flaherty,Eddie Hurley,Bob Stewart,Hank Soar,,,Red Flaherty;Eddie Hurley;Bob Stewart;Hank Soar,,
1960/07/27,1960,07,27,BOS196007270,Chicago White Sox,Boston Red Sox,Fenway Park,Eddie Hurley,Bob Stewart,Hank Soar,Red Flaherty,,,Eddie Hurley;Bob Stewart;Hank Soar;Red Flaherty,,
1960/07/28,1960,07,28,BOS196007280,Chicago White Sox,Boston Red Sox,Fenway Park,Bob Stewart,Hank Soar,Red Flaherty,Eddie Hurley,,,Bob Stewart;Hank Soar;Red Flaherty;Eddie Hurley,,
1960/07/29,1960,07,29,BOS196007290,Detroit Tigers,Boston Red Sox,Fenway Park,John Rice,Al Smith,Joe Paparella,Ed Runge,,,John Rice;Al Smith;Joe Paparella;Ed Runge,,
1960/07/31,1960,07,31,BOS196007311,Detroit Tigers,Boston Red Sox,Fenway Park,Al Smith,Joe Paparella,Ed Runge,John Rice,,,Al Smith;Joe Paparella;Ed Runge;John Rice,,
1960/07/31,1960,07,31,BOS196007312,Detroit Tigers,Boston Red Sox,Fenway Park,Joe Paparella,Ed Runge,John Rice,Al Smith,,,Joe Paparella;Ed Runge;John Rice;Al Smith,,
1960/08/01,1960,08,01,BOS196008010,Kansas City Athletics,Boston Red Sox,Fenway Park,Ed Runge,John Rice,Al Smith,Joe Paparella,,,Ed Runge;John Rice;Al Smith;Joe Paparella,,
1960/08/02,1960,08,02,BOS196008020,Kansas City Athletics,Boston Red Sox,Fenway Park,John Rice,Al Smith,Joe Paparella,Ed Runge,,,John Rice;Al Smith;Joe Paparella;Ed Runge,,
1960/08/04,1960,08,04,BOS196008041,Kansas City Athletics,Boston Red Sox,Fenway Park,Al Smith,Joe Paparella,Ed Runge,John Rice,,,Al Smith;Joe Paparella;Ed Runge;John Rice,,
1960/08/04,1960,08,04,BOS196008042,Kansas City Athletics,Boston Red Sox,Fenway Park,Joe Paparella,Ed Runge,John Rice,Al Smith,,,Joe Paparella;Ed Runge;John Rice;Al Smith,,
1960/08/17,1960,08,17,BOS196008170,New York Yankees,Boston Red Sox,Fenway Park,Johnny Stevens,Bill McKinley,Jim Honochick,Nestor Chylak,,,Johnny Stevens;Bill McKinley;Jim Honochick;Nestor Chylak,,
1960/08/18,1960,08,18,BOS196008180,New York Yankees,Boston Red Sox,Fenway Park,Bill McKinley,Jim Honochick,Nestor Chylak,Johnny Stevens,,,Bill McKinley;Jim Honochick;Nestor Chylak;Johnny Stevens,,
1960/08/20,1960,08,20,BOS196008201,Baltimore Orioles,Boston Red Sox,Fenway Park,Jim Honochick,Nestor Chylak,Johnny Stevens,Bill McKinley,,,Jim Honochick;Nestor Chylak;Johnny Stevens;Bill McKinley,,
1960/08/20,1960,08,20,BOS196008202,Baltimore Orioles,Boston Red Sox,Fenway Park,Nestor Chylak,Johnny Stevens,Bill McKinley,Jim Honochick,,,Nestor Chylak;Johnny Stevens;Bill McKinley;Jim Honochick,,
1960/08/21,1960,08,21,BOS196008210,Baltimore Orioles,Boston Red Sox,Fenway Park,Johnny Stevens,Bill McKinley,Jim Honochick,Nestor Chylak,,,Johnny Stevens;Bill McKinley;Jim Honochick;Nestor Chylak,,
1960/08/23,1960,08,23,BOS196008230,Cleveland Indians,Boston Red Sox,Fenway Park,Jim Honochick,Joe Paparella,Nestor Chylak,Cal Drummond,,,Jim Honochick;Joe Paparella;Nestor Chylak;Cal Drummond,,
1960/08/24,1960,08,24,BOS196008240,Cleveland Indians,Boston Red Sox,Fenway Park,Joe Paparella,Cal Drummond,Nestor Chylak,Jim Honochick,,,Joe Paparella;Cal Drummond;Nestor Chylak;Jim Honochick,,
1960/08/25,1960,08,25,BOS196008250,Cleveland Indians,Boston Red Sox,Fenway Park,Cal Drummond,Nestor Chylak,Jim Honochick,Joe Paparella,,,Cal Drummond;Nestor Chylak;Jim Honochick;Joe Paparella,,
1960/08/26,1960,08,26,BOS196008260,Chicago White Sox,Boston Red Sox,Fenway Park,Nestor Chylak,Jim Honochick,Joe Paparella,Cal Drummond,,,Nestor Chylak;Jim Honochick;Joe Paparella;Cal Drummond,,
1960/08/27,1960,08,27,BOS196008270,Chicago White Sox,Boston Red Sox,Fenway Park,Jim Honochick,Joe Paparella,Cal Drummond,Nestor Chylak,,,Jim Honochick;Joe Paparella;Cal Drummond;Nestor Chylak,,
1960/08/28,1960,08,28,BOS196008281,Kansas City Athletics,Boston Red Sox,Fenway Park,Bob Stewart,Frank Umont,Charlie Berry,Larry Napp,,,Bob Stewart;Frank Umont;Charlie Berry;Larry Napp,,
1960/08/28,1960,08,28,BOS196008282,Kansas City Athletics,Boston Red Sox,Fenway Park,Frank Umont,Charlie Berry,Larry Napp,Bob Stewart,,,Frank Umont;Charlie Berry;Larry Napp;Bob Stewart,,
1960/08/29,1960,08,29,BOS196008290,Kansas City Athletics,Boston Red Sox,Fenway Park,Charlie Berry,Larry Napp,Bob Stewart,Frank Umont,,,Charlie Berry;Larry Napp;Bob Stewart;Frank Umont,,
1960/08/30,1960,08,30,BOS196008301,Detroit Tigers,Boston Red Sox,Fenway Park,Larry Napp,Bob Stewart,Frank Umont,Charlie Berry,,,Larry Napp;Bob Stewart;Frank Umont;Charlie Berry,,
1960/08/30,1960,08,30,BOS196008302,Detroit Tigers,Boston Red Sox,Fenway Park,Bob Stewart,Frank Umont,Charlie Berry,Larry Napp,,,Bob Stewart;Frank Umont;Charlie Berry;Larry Napp,,
1960/08/31,1960,08,31,BOS196008310,Detroit Tigers,Boston Red Sox,Fenway Park,Frank Umont,Charlie Berry,Larry Napp,Bob Stewart,,,Frank Umont;Charlie Berry;Larry Napp;Bob Stewart,,
1960/09/02,1960,09,02,BOS196009021,Washington Senators,Boston Red Sox,Fenway Park,Johnny Stevens,John Rice,(none),Eddie Hurley,,,Johnny Stevens;John Rice;Eddie Hurley,,
1960/09/02,1960,09,02,BOS196009022,Washington Senators,Boston Red Sox,Fenway Park,John Rice,Eddie Hurley,(none),Johnny Stevens,,,John Rice;Eddie Hurley;Johnny Stevens,,
1960/09/03,1960,09,03,BOS196009030,Washington Senators,Boston Red Sox,Fenway Park,Eddie Hurley,Johnny Stevens,(none),John Rice,,,Eddie Hurley;Johnny Stevens;John Rice,,
1960/09/04,1960,09,04,BOS196009040,Washington Senators,Boston Red Sox,Fenway Park,Johnny Stevens,John Rice,Red Flaherty,Eddie Hurley,,,Johnny Stevens;John Rice;Red Flaherty;Eddie Hurley,,
1960/09/23,1960,09,23,BOS196009230,New York Yankees,Boston Red Sox,Fenway Park,Jim Honochick,Hank Soar,Nestor Chylak,Joe Paparella,,,Jim Honochick;Hank Soar;Nestor Chylak;Joe Paparella,,
1960/09/24,1960,09,24,BOS196009240,New York Yankees,Boston Red Sox,Fenway Park,Hank Soar,Nestor Chylak,Joe Paparella,Jim Honochick,,,Hank Soar;Nestor Chylak;Joe Paparella;Jim Honochick,,
1960/09/25,1960,09,25,BOS196009250,New York Yankees,Boston Red Sox,Fenway Park,Nestor Chylak,Joe Paparella,Jim Honochick,Hank Soar,,,Nestor Chylak;Joe Paparella;Jim Honochick;Hank Soar,,
1960/09/27,1960,09,27,BOS196009270,Baltimore Orioles,Boston Red Sox,Fenway Park,Cal Drummond,Eddie Hurley,John Rice,Johnny Stevens,,,Cal Drummond;Eddie Hurley;John Rice;Johnny Stevens,,
1960/09/28,1960,09,28,BOS196009280,Baltimore Orioles,Boston Red Sox,Fenway Park,Eddie Hurley,John Rice,Johnny Stevens,Cal Drummond,,,Eddie Hurley;John Rice;Johnny Stevens;Cal Drummond,,
1960/04/19,1960,04,19,CHA196004190,Kansas City Athletics,Chicago White Sox,Comiskey Park I,Bill McKinley,Johnny Stevens,Jim Honochick,Nestor Chylak,,,Bill McKinley;Johnny Stevens;Jim Honochick;Nestor Chylak,,
1960/04/21,1960,04,21,CHA196004210,Kansas City Athletics,Chicago White Sox,Comiskey Park I,Johnny Stevens,Jim Honochick,Nestor Chylak,Bill McKinley,,,Johnny Stevens;Jim Honochick;Nestor Chylak;Bill McKinley,,
1960/04/28,1960,04,28,CHA196004280,Cleveland Indians,Chicago White Sox,Comiskey Park I,Jim Honochick,Nestor Chylak,Bill McKinley,Johnny Stevens,,,Jim Honochick;Nestor Chylak;Bill McKinley;Johnny Stevens,,
1960/04/29,1960,04,29,CHA196004290,Detroit Tigers,Chicago White Sox,Comiskey Park I,Nestor Chylak,Bill McKinley,Johnny Stevens,Jim Honochick,,,Nestor Chylak;Bill McKinley;Johnny Stevens;Jim Honochick,,
1960/05/01,1960,05,01,CHA196005011,Detroit Tigers,Chicago White Sox,Comiskey Park I,Bill McKinley,Johnny Stevens,Jim Honochick,Nestor Chylak,,,Bill McKinley;Johnny Stevens;Jim Honochick;Nestor Chylak,,
1960/05/01,1960,05,01,CHA196005012,Detroit Tigers,Chicago White Sox,Comiskey Park I,Johnny Stevens,Jim Honochick,Nestor Chylak,Bill McKinley,,,Johnny Stevens;Jim Honochick;Nestor Chylak;Bill McKinley,Jimmy Dykes ejected by Johnny Stevens,
1960/05/17,1960,05,17,CHA196005170,Boston Red Sox,Chicago White Sox,Comiskey Park I,Bob Stewart,Eddie Hurley,Hank Soar,Red Flaherty,,,Bob Stewart;Eddie Hurley;Hank Soar;Red Flaherty,,
1960/05/18,1960,05,18,CHA196005180,Boston Red Sox,Chicago White Sox,Comiskey Park I,Eddie Hurley,Hank Soar,Red Flaherty,Bob Stewart,,,Eddie Hurley;Hank Soar;Red Flaherty;Bob Stewart,,
1960/05/20,1960,05,20,CHA196005200,New York Yankees,Chicago White Sox,Comiskey Park I,Hank Soar,Red Flaherty,Bob Stewart,Eddie Hurley,,,Hank Soar;Red Flaherty;Bob Stewart;Eddie Hurley,,
1960/05/21,1960,05,21,CHA196005210,New York Yankees,Chicago White Sox,Comiskey Park I,Red Flaherty,Bob Stewart,Eddie Hurley,Hank Soar,,,Red Flaherty;Bob Stewart;Eddie Hurley;Hank Soar,,
1960/05/22,1960,05,22,CHA196005221,Washington Senators,Chicago White Sox,Comiskey Park I,John Rice,Al Smith,Ed Runge,Joe Paparella,,,John Rice;Al Smith;Ed Runge;Joe Paparella,,
1960/05/22,1960,05,22,CHA196005222,Washington Senators,Chicago White Sox,Comiskey Park I,Al Smith,Ed Runge,Joe Paparella,John Rice,,,Al Smith;Ed Runge;Joe Paparella;John Rice,,
1960/05/24,1960,05,24,CHA196005240,Baltimore Orioles,Chicago White Sox,Comiskey Park I,Ed Runge,Joe Paparella,John Rice,Al Smith,,,Ed Runge;Joe Paparella;John Rice;Al Smith,,
1960/05/25,1960,05,25,CHA196005250,Baltimore Orioles,Chicago White Sox,Comiskey Park I,Joe Paparella,John Rice,Al Smith,Ed Runge,,,Joe Paparella;John Rice;Al Smith;Ed Runge,,
1960/05/30,1960,05,30,CHA196005301,Cleveland Indians,Chicago White Sox,Comiskey Park I,Larry Napp,Frank Umont,Cal Drummond,Charlie Berry,,,Larry Napp;Frank Umont;Cal Drummond;Charlie Berry,Jim Piersall ejected by Cal Drummond,
1960/05/30,1960,05,30,CHA196005302,Cleveland Indians,Chicago White Sox,Comiskey Park I,Frank Umont,Cal Drummond,Charlie Berry,Larry Napp,,,Frank Umont;Cal Drummond;Charlie Berry;Larry Napp,,
1960/05/31,1960,05,31,CHA196005310,Cleveland Indians,Chicago White Sox,Comiskey Park I,Cal Drummond,Charlie Berry,Larry Napp,Frank Umont,,,Cal Drummond;Charlie Berry;Larry Napp;Frank Umont,,
1960/06/03,1960,06,03,CHA196006030,Kansas City Athletics,Chicago White Sox,Comiskey Park I,Larry Napp,Frank Umont,Cal Drummond,Charlie Berry,,,Larry Napp;Frank Umont;Cal Drummond;Charlie Berry,,
1960/06/04,1960,06,04,CHA196006040,Kansas City Athletics,Chicago White Sox,Comiskey Park I,Frank Umont,Cal Drummond,Charlie Berry,Larry Napp,,,Frank Umont;Cal Drummond;Charlie Berry;Larry Napp,,
1960/06/05,1960,06,05,CHA196006051,Kansas City Athletics,Chicago White Sox,Comiskey Park I,Cal Drummond,Charlie Berry,Larry Napp,Frank Umont,,,Cal Drummond;Charlie Berry;Larry Napp;Frank Umont,,
1960/06/05,1960,06,05,CHA196006052,Kansas City Athletics,Chicago White Sox,Comiskey Park I,Charlie Berry,Larry Napp,Frank Umont,Cal Drummond,,,Charlie Berry;Larry Napp;Frank Umont;Cal Drummond,,
1960/06/15,1960,06,15,CHA196006150,Washington Senators,Chicago White Sox,Comiskey Park I,Cal Drummond,Charlie Berry,Larry Napp,Frank Umont,,,Cal Drummond;Charlie Berry;Larry Napp;Frank Umont,,
1960/06/16,1960,06,16,CHA196006160,Washington Senators,Chicago White Sox,Comiskey Park I,Charlie Berry,Larry Napp,Frank Umont,Cal Drummond,,,Charlie Berry;Larry Napp;Frank Umont;Cal Drummond,,
1960/06/17,1960,06,17,CHA196006170,New York Yankees,Chicago White Sox,Comiskey Park I,Larry Napp,Frank Umont,Cal Drummond,Charlie Berry,,,Larry Napp;Frank Umont;Cal Drummond;Charlie Berry,,
1960/06/18,1960,06,18,CHA196006180,New York Yankees,Chicago White Sox,Comiskey Park I,Frank Umont,Cal Drummond,Larry Napp,Charlie Berry,,,Frank Umont;Cal Drummond;Larry Napp;Charlie Berry,,
1960/06/19,1960,06,19,CHA196006191,New York Yankees,Chicago White Sox,Comiskey Park I,Cal Drummond,Charlie Berry,Larry Napp,Frank Umont,,,Cal Drummond;Charlie Berry;Larry Napp;Frank Umont,,
1960/06/19,1960,06,19,CHA196006192,New York Yankees,Chicago White Sox,Comiskey Park I,Charlie Berry,Larry Napp,Frank Umont,Cal Drummond,,,Charlie Berry;Larry Napp;Frank Umont;Cal Drummond,,
1960/06/21,1960,06,21,CHA196006210,Baltimore Orioles,Chicago White Sox,Comiskey Park I,John Rice,Al Smith,Ed Runge,Joe Paparella,,,John Rice;Al Smith;Ed Runge;Joe Paparella,,
1960/06/22,1960,06,22,CHA196006220,Baltimore Orioles,Chicago White Sox,Comiskey Park I,Al Smith,Ed Runge,Joe Paparella,John Rice,,,Al Smith;Ed Runge;Joe Paparella;John Rice,,
1960/06/23,1960,06,23,CHA196006230,Baltimore Orioles,Chicago White Sox,Comiskey Park I,Ed Runge,Joe Paparella,John Rice,Al Smith,,,Ed Runge;Joe Paparella;John Rice;Al Smith,,
1960/06/24,1960,06,24,CHA196006240,Boston Red Sox,Chicago White Sox,Comiskey Park I,Joe Paparella,John Rice,Al Smith,Ed Runge,,,Joe Paparella;John Rice;Al Smith;Ed Runge,,
1960/06/25,1960,06,25,CHA196006250,Boston Red Sox,Chicago White Sox,Comiskey Park I,John Rice,Al Smith,Ed Runge,Joe Paparella,,,John Rice;Al Smith;Ed Runge;Joe Paparella,Minnie Minoso ejected by John Rice,
1960/06/26,1960,06,26,CHA196006261,Boston Red Sox,Chicago White Sox,Comiskey Park I,Al Smith,Ed Runge,Joe Paparella,John Rice,,,Al Smith;Ed Runge;Joe Paparella;John Rice,,
1960/06/26,1960,06,26,CHA196006262,Boston Red Sox,Chicago White Sox,Comiskey Park I,Ed Runge,Joe Paparella,John Rice,Al Smith,,,Ed Runge;Joe Paparella;John Rice;Al Smith,,
1960/07/08,1960,07,08,CHA196007080,Cleveland Indians,Chicago White Sox,Comiskey Park I,Joe Paparella,John Rice,Bill McKinley,Al Smith,,,Joe Paparella;John Rice;Bill McKinley;Al Smith,,
1960/07/09,1960,07,09,CHA196007090,Cleveland Indians,Chicago White Sox,Comiskey Park I,John Rice,Bill McKinley,Al Smith,Joe Paparella,,,John Rice;Bill McKinley;Al Smith;Joe Paparella,,
1960/07/10,1960,07,10,CHA196007101,Cleveland Indians,Chicago White Sox,Comiskey Park I,Bill McKinley,Al Smith,Joe Paparella,John Rice,,,Bill McKinley;Al Smith;Joe Paparella;John Rice,,
1960/07/10,1960,07,10,CHA196007102,Cleveland Indians,Chicago White Sox,Comiskey Park I,Al Smith,Joe Paparella,John Rice,Bill McKinley,,,Al Smith;Joe Paparella;John Rice;Bill McKinley,,
1960/07/15,1960,07,15,CHA196007150,Baltimore Orioles,Chicago White Sox,Comiskey Park I,Bill McKinley,Jim Honochick,Johnny Stevens,Nestor Chylak,,,Bill McKinley;Jim Honochick;Johnny Stevens;Nestor Chylak,,
1960/07/16,1960,07,16,CHA196007160,Baltimore Orioles,Chicago White Sox,Comiskey Park I,Jim Honochick,Johnny Stevens,Nestor Chylak,Bill McKinley,,,Jim Honochick;Johnny Stevens;Nestor Chylak;Bill McKinley,,
1960/07/17,1960,07,17,CHA196007171,Baltimore Orioles,Chicago White Sox,Comiskey Park I,Nestor Chylak,Johnny Stevens,Bill McKinley,Jim Honochick,,,Nestor Chylak;Johnny Stevens;Bill McKinley;Jim Honochick,,
1960/07/17,1960,07,17,CHA196007172,Baltimore Orioles,Chicago White Sox,Comiskey Park I,Johnny Stevens,Bill McKinley,Jim Honochick,Nestor Chylak,,,Johnny Stevens;Bill McKinley;Jim Honochick;Nestor Chylak,Jim Gentile ejected by Johnny Stevens,
1960/07/18,1960,07,18,CHA196007180,Boston Red Sox,Chicago White Sox,Comiskey Park I,Bill McKinley,Jim Honochick,Nestor Chylak,Johnny Stevens,,,Bill McKinley;Jim Honochick;Nestor Chylak;Johnny Stevens,,
1960/07/19,1960,07,19,CHA196007190,Boston Red Sox,Chicago White Sox,Comiskey Park I,Jim Honochick,Nestor Chylak,Johnny Stevens,Bill McKinley,,,Jim Honochick;Nestor Chylak;Johnny Stevens;Bill McKinley,,
1960/07/20,1960,07,20,CHA196007200,Boston Red Sox,Chicago White Sox,Comiskey Park I,Nestor Chylak,Johnny Stevens,Bill McKinley,Jim Honochick,,,Nestor Chylak;Johnny Stevens;Bill McKinley;Jim Honochick,,
1960/08/04,1960,08,04,CHA196008040,Washington Senators,Chicago White Sox,Comiskey Park I,Bob Stewart,Hank Soar,Red Flaherty,Eddie Hurley,,,Bob Stewart;Hank Soar;Red Flaherty;Eddie Hurley,,
1960/08/05,1960,08,05,CHA196008050,Washington Senators,Chicago White Sox,Comiskey Park I,Hank Soar,Red Flaherty,Eddie Hurley,Bob Stewart,,,Hank Soar;Red Flaherty;Eddie Hurley;Bob Stewart,,
1960/08/06,1960,08,06,CHA196008060,Washington Senators,Chicago White Sox,Comiskey Park I,Red Flaherty,Eddie Hurley,Bob Stewart,Hank Soar,,,Red Flaherty;Eddie Hurley;Bob Stewart;Hank Soar,,
1960/08/07,1960,08,07,CHA196008071,Washington Senators,Chicago White Sox,Comiskey Park I,Eddie Hurley,Bob Stewart,Hank Soar,Red Flaherty,,,Eddie Hurley;Bob Stewart;Hank Soar;Red Flaherty,,
1960/08/07,1960,08,07,CHA196008072,Washington Senators,Chicago White Sox,Comiskey Park I,Bob Stewart,Hank Soar,Red Flaherty,Eddie Hurley,,,Bob Stewart;Hank Soar;Red Flaherty;Eddie Hurley,,
1960/08/08,1960,08,08,CHA196008080,New York Yankees,Chicago White Sox,Comiskey Park I,Hank Soar,Red Flaherty,Eddie Hurley,Bob Stewart,,,Hank Soar;Red Flaherty;Eddie Hurley;Bob Stewart,,
1960/08/09,1960,08,09,CHA196008090,New York Yankees,Chicago White Sox,Comiskey Park I,Red Flaherty,Eddie Hurley,Bob Stewart,Hank Soar,,,Red Flaherty;Eddie Hurley;Bob Stewart;Hank Soar,,
1960/08/10,1960,08,10,CHA196008100,New York Yankees,Chicago White Sox,Comiskey Park I,Eddie Hurley,Bob Stewart,Hank Soar,Red Flaherty,,,Eddie Hurley;Bob Stewart;Hank Soar;Red Flaherty,,
1960/08/12,1960,08,12,CHA196008120,Kansas City Athletics,Chicago White Sox,Comiskey Park I,Joe Paparella,Ed Runge,John Rice,Al Smith,,,Joe Paparella;Ed Runge;John Rice;Al Smith,,
1960/08/13,1960,08,13,CHA196008130,Kansas City Athletics,Chicago White Sox,Comiskey Park I,Ed Runge,John Rice,Al Smith,Joe Paparella,,,Ed Runge;John Rice;Al Smith;Joe Paparella,,
1960/08/14,1960,08,14,CHA196008141,Kansas City Athletics,Chicago White Sox,Comiskey Park I,John Rice,Al Smith,Joe Paparella,Ed Runge,,,John Rice;Al Smith;Joe Paparella;Ed Runge,,
1960/08/14,1960,08,14,CHA196008142,Kansas City Athletics,Chicago White Sox,Comiskey Park I,Al Smith,Joe Paparella,Ed Runge,John Rice,,,Al Smith;Joe Paparella;Ed Runge;John Rice,,
1960/08/15,1960,08,15,CHA196008150,Detroit Tigers,Chicago White Sox,Comiskey Park I,Joe Paparella,Ed Runge,John Rice,Al Smith,,,Joe Paparella;Ed Runge;John Rice;Al Smith,,
1960/08/16,1960,08,16,CHA196008160,Detroit Tigers,Chicago White Sox,Comiskey Park I,Ed Runge,John Rice,Al Smith,Joe Paparella,,,Ed Runge;John Rice;Al Smith;Joe Paparella,,
1960/09/02,1960,09,02,CHA196009020,Detroit Tigers,Chicago White Sox,Comiskey Park I,Al Smith,Bill McKinley,(none),Hank Soar,,,Al Smith;Bill McKinley;Hank Soar,,
1960/09/03,1960,09,03,CHA196009030,Detroit Tigers,Chicago White Sox,Comiskey Park I,Bill McKinley,Hank Soar,Ed Runge,Al Smith,,,Bill McKinley;Hank Soar;Ed Runge;Al Smith,,
1960/09/04,1960,09,04,CHA196009041,Detroit Tigers,Chicago White Sox,Comiskey Park I,Hank Soar,Ed Runge,Al Smith,Bill McKinley,,,Hank Soar;Ed Runge;Al Smith;Bill McKinley,,
1960/09/04,1960,09,04,CHA196009042,Detroit Tigers,Chicago White Sox,Comiskey Park I,Ed Runge,Al Smith,Bill McKinley,Hank Soar,,,Ed Runge;Al Smith;Bill McKinley;Hank Soar,,
1960/09/07,1960,09,07,CHA196009070,New York Yankees,Chicago White Sox,Comiskey Park I,Joe Paparella,Jim Honochick,Nestor Chylak,Hank Soar,,,Joe Paparella;Jim Honochick;Nestor Chylak;Hank Soar,,
1960/09/08,1960,09,08,CHA196009080,New York Yankees,Chicago White Sox,Comiskey Park I,Jim Honochick,Hank Soar,Nestor Chylak,Joe Paparella,,,Jim Honochick;Hank Soar;Nestor Chylak;Joe Paparella,,
1960/09/09,1960,09,09,CHA196009090,Baltimore Orioles,Chicago White Sox,Comiskey Park I,Hank Soar,Nestor Chylak,Joe Paparella,Jim Honochick,,,Hank Soar;Nestor Chylak;Joe Paparella;Jim Honochick,,
1960/09/10,1960,09,10,CHA196009100,Baltimore Orioles,Chicago White Sox,Comiskey Park I,Nestor Chylak,Joe Paparella,Jim Honochick,Hank Soar,,,Nestor Chylak;Joe Paparella;Jim Honochick;Hank Soar,,
1960/09/11,1960,09,11,CHA196009111,Boston Red Sox,Chicago White Sox,Comiskey Park I,Joe Paparella,Jim Honochick,Hank Soar,Nestor Chylak,,,Joe Paparella;Jim Honochick;Hank Soar;Nestor Chylak,,
1960/09/11,1960,09,11,CHA196009112,Boston Red Sox,Chicago White Sox,Comiskey Park I,Jim Honochick,Hank Soar,Nestor Chylak,Joe Paparella,,,Jim Honochick;Hank Soar;Nestor Chylak;Joe Paparella,,
1960/09/13,1960,09,13,CHA196009130,Washington Senators,Chicago White Sox,Comiskey Park I,Frank Umont,Charlie Berry,Larry Napp,Bob Stewart,,,Frank Umont;Charlie Berry;Larry Napp;Bob Stewart,,
1960/09/14,1960,09,14,CHA196009140,Washington Senators,Chicago White Sox,Comiskey Park I,Charlie Berry,Larry Napp,Bob Stewart,Frank Umont,,,Charlie Berry;Larry Napp;Bob Stewart;Frank Umont,,
1960/09/21,1960,09,21,CHA196009210,Kansas City Athletics,Chicago White Sox,Comiskey Park I,Joe Paparella,Jim Honochick,Hank Soar,Nestor Chylak,,,Joe Paparella;Jim Honochick;Hank Soar;Nestor Chylak,,
1960/09/26,1960,09,26,CHA196009260,Detroit Tigers,Chicago White Sox,Comiskey Park I,Joe Paparella,Jim Honochick,Hank Soar,Nestor Chylak,,,Joe Paparella;Jim Honochick;Hank Soar;Nestor Chylak,,
1960/09/27,1960,09,27,CHA196009270,Detroit Tigers,Chicago White Sox,Comiskey Park I,Jim Honochick,Hank Soar,Nestor Chylak,Joe Paparella,,,Jim Honochick;Hank Soar;Nestor Chylak;Joe Paparella,,
1960/09/30,1960,09,30,CHA196009300,Cleveland Indians,Chicago White Sox,Comiskey Park I,Hank Soar,Nestor Chylak,Joe Paparella,Jim Honochick,,,Hank Soar;Nestor Chylak;Joe Paparella;Jim Honochick,,
1960/10/01,1960,10,01,CHA196010010,Cleveland Indians,Chicago White Sox,Comiskey Park I,Nestor Chylak,Joe Paparella,Jim Honochick,Hank Soar,,,Nestor Chylak;Joe Paparella;Jim Honochick;Hank Soar,,
1960/10/02,1960,10,02,CHA196010020,Cleveland Indians,Chicago White Sox,Comiskey Park I,Joe Paparella,Jim Honochick,Hank Soar,Nestor Chylak,,,Joe Paparella;Jim Honochick;Hank Soar;Nestor Chylak,Cam Carreon ejected by Joe Paparella,
1960/04/22,1960,04,22,CHN196004220,San Francisco Giants,Chicago Cubs,Wrigley Field,Jocko Conlan,Augie Donatelli,Ken Burkhart,Ed Vargo,,,Jocko Conlan;Augie Donatelli;Ken Burkhart;Ed Vargo,,
1960/04/23,1960,04,23,CHN196004230,San Francisco Giants,Chicago Cubs,Wrigley Field,Augie Donatelli,Ken Burkhart,Ed Vargo,Jocko Conlan,,,Augie Donatelli;Ken Burkhart;Ed Vargo;Jocko Conlan,,
1960/04/24,1960,04,24,CHN196004240,San Francisco Giants,Chicago Cubs,Wrigley Field,Ken Burkhart,Ed Vargo,Jocko Conlan,Augie Donatelli,,,Ken Burkhart;Ed Vargo;Jocko Conlan;Augie Donatelli,,
